Assigned report section,Catalogue Item ID,Existing visualization?,Exists?,Figure IDs,Figure renderable?,Fold,Frozen source,Integrity status,Model,New inference required?,Notes,Phase,Public / Private,Report placement,Result / Artifact type,Scientific content,Table IDs,Table renderable?,Visualization status
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD0-MARGIN,False,True,RPT-F07,True,0,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD0-LOBULATION,False,True,RPT-F07,True,0,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD0-SPICULATION,False,True,RPT-F07,True,0,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD0-TEXTURE,False,True,RPT-F07,True,0,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD1-MALIGNANCY,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD1-SUBTLETY,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD1-INTERNALSTRUCTURE,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD1-CALCIFICATION,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD1-SPHERICITY,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD1-MARGIN,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD1-LOBULATION,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD1-SPICULATION,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD1-TEXTURE,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD2-MALIGNANCY,False,True,RPT-F07,True,2,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD2-SUBTLETY,False,True,RPT-F07,True,2,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD2-INTERNALSTRUCTURE,False,True,RPT-F07,True,2,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD2-CALCIFICATION,False,True,RPT-F07,True,2,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD2-SPHERICITY,False,True,RPT-F07,True,2,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD2-MARGIN,False,True,RPT-F07,True,2,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD2-LOBULATION,False,True,RPT-F07,True,2,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD2-SPICULATION,False,True,RPT-F07,True,2,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD2-TEXTURE,False,True,RPT-F07,True,2,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD3-MALIGNANCY,False,True,RPT-F07,True,3,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD3-SUBTLETY,False,True,RPT-F07,True,3,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD3-INTERNALSTRUCTURE,False,True,RPT-F07,True,3,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD3-CALCIFICATION,False,True,RPT-F07,True,3,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD3-SPHERICITY,False,True,RPT-F07,True,3,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD3-MARGIN,False,True,RPT-F07,True,3,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD3-LOBULATION,False,True,RPT-F07,True,3,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD3-SPICULATION,False,True,RPT-F07,True,3,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD3-TEXTURE,False,True,RPT-F07,True,3,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD4-MALIGNANCY,False,True,RPT-F07,True,4,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD4-SUBTLETY,False,True,RPT-F07,True,4,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD4-INTERNALSTRUCTURE,False,True,RPT-F07,True,4,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD4-CALCIFICATION,False,True,RPT-F07,True,4,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD4-SPHERICITY,False,True,RPT-F07,True,4,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD4-MARGIN,False,True,RPT-F07,True,4,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD4-LOBULATION,False,True,RPT-F07,True,4,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD4-SPICULATION,False,True,RPT-F07,True,4,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-FOLD4-TEXTURE,False,True,RPT-F07,True,4,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-POOLED-MALIGNANCY,False,True,RPT-F07,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,gradcam_model_target_pooled,Pooled Grad-CAM accounting,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-POOLED-SUBTLETY,False,True,RPT-F07,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,gradcam_model_target_pooled,Pooled Grad-CAM accounting,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-POOLED-INTERNALSTRUCTURE,False,True,RPT-F07,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,gradcam_model_target_pooled,Pooled Grad-CAM accounting,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-POOLED-CALCIFICATION,False,True,RPT-F07,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,gradcam_model_target_pooled,Pooled Grad-CAM accounting,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-POOLED-SPHERICITY,False,True,RPT-F07,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,gradcam_model_target_pooled,Pooled Grad-CAM accounting,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-POOLED-MARGIN,False,True,RPT-F07,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,gradcam_model_target_pooled,Pooled Grad-CAM accounting,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-POOLED-LOBULATION,False,True,RPT-F07,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,gradcam_model_target_pooled,Pooled Grad-CAM accounting,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-POOLED-SPICULATION,False,True,RPT-F07,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,gradcam_model_target_pooled,Pooled Grad-CAM accounting,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-MIXED_CEM-POOLED-TEXTURE,False,True,RPT-F07,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,gradcam_model_target_pooled,Pooled Grad-CAM accounting,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-MALIGNANCY,False,True,RPT-F07,True,0,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-SUBTLETY,False,True,RPT-F07,True,0,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-INTERNALSTRUCTURE,False,True,RPT-F07,True,0,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-CALCIFICATION,False,True,RPT-F07,True,0,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-SPHERICITY,False,True,RPT-F07,True,0,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-MARGIN,False,True,RPT-F07,True,0,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-LOBULATION,False,True,RPT-F07,True,0,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-SPICULATION,False,True,RPT-F07,True,0,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD0-TEXTURE,False,True,RPT-F07,True,0,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-MALIGNANCY,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-SUBTLETY,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-INTERNALSTRUCTURE,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-CALCIFICATION,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-SPHERICITY,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-MARGIN,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-LOBULATION,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHERE,RES-P9-GRADCAM-LEARNED_SOFTMAX_GAM-FOLD1-SPICULATION,False,True,RPT-F07,True,1,repo://artifacts/baseline_v2/audit/p9/spatial.json,VERIFIED,learned_softmax_gam,False,,P9,PRIVATE_SOURCE_PUBLIC_AGGREGATE,Main report,gradcam_model_fold_target,Raw FP32 Grad-CAM and occlusion inventory,RPT-T13,True,RESULT_ALREADY_EXISTS
